name,year,domestic_gross,mojo_id,imdb_id
Along Came Polly,2004.0,88097164.0,rl2084800001,tt0343135
Mean Girls,2004.0,86058055.0,rl3395520001,tt0377092
Anchorman: The Legend of Ron Burgundy,2004.0,85288303.0,rl3628303873,tt0357413
A Series of Unfortunate Events,2004.0,118634549.0,rl358516225,tt0339291
Scooby-Doo 2: Monsters Unleashed,2004.0,84216833.0,rl3647964673,tt0331632
Cheaper by the Dozen,2004.0,138614544.0,rl239830529,tt0349205
The SpongeBob SquarePants Movie,2004.0,85417988.0,rl175343105,tt0345950
The Notebook,2004.0,81001787.0,rl4201088513,tt0332280
Alien vs. Predator,2004.0,80282231.0,rl776308225,tt0370263
Man on Fire,2004.0,77911774.0,rl526616065,tt0328107
The Terminal,2004.0,77872883.0,rl3463808513,tt0362227
Garfield,2004.0,75369589.0,rl3025503745,tt0356634
Ladder 49,2004.0,74541707.0,rl1046447617,tt0349710
Christmas with the Kranks,2004.0,73780539.0,rl2806744577,tt0388419
Ray,2004.0,75331600.0,rl695043585,tt0350258
White Chicks,2004.0,70831760.0,rl578520577,tt0381707
Cold Mountain,2004.0,95636509.0,rl1212843521,tt0159365
Hidalgo,2004.0,67303450.0,rl1633256961,tt0317648
The Forgotten,2004.0,67133509.0,rl1246922241,tt0356618
Kill Bill: Vol. 2,2004.0,66208183.0,rl2119992833,tt0378194
The Manchurian Candidate,2004.0,65955630.0,rl3412100609,tt0368008
Barbershop 2: Back in Business,2004.0,65111277.0,rl2269480449,tt0337579
Miracle,2004.0,64378093.0,rl4284646913,tt0349825
Big Fish,2004.0,66809693.0,rl289900033,tt0319061
Friday Night Lights,2004.0,61255921.0,rl1029015041,tt0390022
Hellboy,2004.0,59623958.0,rl827950593,tt0167190
Something's Gotta Give,2004.0,124728738.0,rl1299219969,tt0337741
The Stepford Wives,2004.0,59484742.0,rl3782444545,tt0327162
Dawn of the Dead,2004.0,59020957.0,rl1665959425,tt0363547
Without a Paddle,2004.0,58169327.0,rl3984295425,tt0364751
The Butterfly Effect,2004.0,57938693.0,rl3511256577,tt0289879
The Chronicles of Riddick,2004.0,57761012.0,rl2521531905,tt0296572
13 Going on 30,2004.0,57231747.0,rl524387841,tt0337563
Shall We Dance,2004.0,57890460.0,rl4167992833,tt0358135
Saw,2004.0,55185045.0,rl2289010177,tt0387564
Hero,2004.0,53710019.0,rl2103019009,tt0299977
King Arthur,2004.0,51882244.0,rl1365018113,tt0349683
A Cinderella Story,2004.0,51438175.0,rl4249585153,tt0356470
Resident Evil: Apocalypse,2004.0,51201453.0,rl2171438593,tt0318627
Home on the Range,2004.0,50030461.0,rl3411641857,tt0299172
Secret Window,2004.0,48022900.0,rl275678721,tt0363988
Walking Tall,2004.0,46437717.0,rl3682174465,tt0351977
Blade: Trinity,2004.0,52411906.0,rl2168948225,tt0359013
Napoleon Dynamite,2004.0,44540956.0,rl2556724737,tt0374900
Exorcist: The Beginning,2004.0,41821986.0,rl1515226625,tt0204313
You Got Served,2004.0,40363810.0,rl2491057665,tt0365957
Catwoman,2004.0,40202379.0,rl2236122625,tt0327554
The Ladykillers,2004.0,39799191.0,rl778012161,tt0335245
Bridget Jones: The Edge of Reason,2004.0,40226215.0,rl357139969,tt0317198
Sky Captain and the World of Tomorrow,2004.0,37762677.0,rl4000417281,tt0346156
Raising Helen,2004.0,37486512.0,rl3798631937,tt0350028
Mystic River,2004.0,90135191.0,rl1214547457,tt0327056
Taxi2004 Re-release,2004.0,36611066.0,rl2423621121,tt0316732
Eternal Sunshine of the Spotless Mind,2004.0,34400301.0,rl810583553,tt0338013
Monster,2004.0,34469210.0,rl124093953,tt0340855
Alexander,2004.0,34297191.0,rl3812656641,tt0346491
The Punisher,2004.0,33810189.0,rl1768588801,tt0330793
Team America: World Police,2004.0,32786074.0,rl2188740097,tt0372588
Taking Lives,2004.0,32682342.0,rl1517651457,tt0364045
Anacondas: The Hunt for the Blood Orchid,2004.0,32238923.0,rl3913516545,tt0366174
Cellular,2004.0,32003620.0,rl3980953089,tt0337921
The Last Samurai,2004.0,111127263.0,rl2640283137,tt0325710
Johnson Family Vacation,2004.0,31203964.0,rl1818068481,tt0359517
Open Water,2004.0,30610863.0,rl3798369793,tt0374102
Calendar Girls,2004.0,31041759.0,rl893945345,tt0337909
Confessions of a Teenage Drama Queen,2004.0,29331068.0,rl4132079105,tt0361467
Paycheck,2004.0,53790451.0,rl879265281,tt0338337
The Prince and Me,2004.0,28176497.0,rl4117464577,tt0337697
After the Sunset,2004.0,28331233.0,rl2822800897,tt0367479
Garden State,2004.0,26782316.0,rl3008726529,tt0333766
Spanglish,2004.0,42726869.0,rl3648030209,tt0371246
Peter Pan,2004.0,48462608.0,rl1600685569,tt0316396
Fat Albert,2004.0,48116322.0,rl542344705,tt0396592
Closer,2004.0,33987757.0,rl373982721,tt0376541
Jersey Girl,2004.0,25268157.0,rl677217793,tt0300051
Mona Lisa Smile,2004.0,63860942.0,rl409306625,tt0304415
Twisted,2004.0,25198598.0,rl2138473985,tt0315297
The Aviator,2004.0,102610330.0,rl742753793,tt0338751
Around the World in 80 Days,2004.0,24008137.0,rl2923595265,tt0327437
Agent Cody Banks 2: Destination London,2004.0,23630159.0,rl2738914817,tt0358349
Ella Enchanted,2004.0,22918387.0,rl1112638977,tt0327679
Finding Neverland,2004.0,51680613.0,rl2740160001,tt0308644
The Alamo,2004.0,22414961.0,rl3930097153,tt0318974
Mr. 3000,2004.0,21811187.0,rl2439349761,tt0339412
Torque,2004.0,21215059.0,rl376931841,tt0329691
Sideways,2004.0,71503593.0,rl1785824769,tt0375063
Little Black Book,2004.0,20698668.0,rl962692609,tt0361841
Yu-Gi-Oh!: The Movie - Pyramid of Light,2004.0,19765868.0,rl3833234945,tt0403703
NASCAR: The IMAX Experience,2004.0,21583831.0,rl2439284225,tt0353774
Two Brothers,2004.0,19176754.0,rl1953924609,tt0338512
Harold & Kumar Go to White Castle,2004.0,18250550.0,rl1331070465,tt0366551
Laws of Attraction,2004.0,17871255.0,rl3881797121,tt0323033
EuroTrip,2004.0,17771387.0,rl726697473,tt0356150
My Baby's Daddy,2004.0,17669317.0,rl493127169,tt0332712
Seed of Chucky,2004.0,17083732.0,rl40797697,tt0387575
Win a Date with Tad Hamilton!,2004.0,17071962.0,rl2709227009,tt0335559
Wimbledon,2004.0,17001133.0,rl2944108033,tt0360201
Catch That Kid,2004.0,16703799.0,rl2655553025,tt0337917
The Whole Ten Yards,2004.0,16328471.0,rl2122024449,tt0327247
Vanity Fair,2004.0,16136476.0,rl24741377,tt0241025
Paparazzi,2004.0,15714234.0,rl2892596737,tt0338325
The Motorcycle Diaries,2004.0,16781387.0,rl2875557377,tt0318462
The Girl Next Door,2004.0,14589444.0,rl273974785,tt0265208
Flight of the Phoenix,2004.0,21009180.0,rl861046273,tt0377062
Welcome to Mooseport,2004.0,14470947.0,rl3027797505,tt0361925
Godsend,2004.0,14379751.0,rl1196721665,tt0335121
Soul Plane,2004.0,14190750.0,rl2238744065,tt0367085
Dirty Dancing: Havana Nights,2004.0,14161590.0,rl2421130753,tt0338096
New York Minute,2004.0,14071441.0,rl812025345,tt0363282
Lost in Translation,2004.0,44585453.0,rl2388755969,tt0335266
Envy,2004.0,13562325.0,rl3729884673,tt0326856
Shaun of the Dead,2004.0,13542874.0,rl3782116865,tt0365748
De-Lovely,2004.0,13456633.0,rl575636993,tt0352277
Alfie,2004.0,13399812.0,rl3678438913,tt0375173
Wicker Park,2004.0,13001257.0,rl1501267457,tt0324554
The Phantom of the Opera,2004.0,51268815.0,rl1214809601,tt0293508
Darkness,2004.0,22163442.0,rl5015041,tt0273517
I Heart Huckabees,2004.0,12785432.0,rl375096833,tt0356721
Master and Commander: The Far Side of the World,2004.0,93927920.0,rl2439218689,tt0311113
Breakin' All the Rules,2004.0,12264319.0,rl3460728321,tt0349169
Chasing Liberty,2004.0,12195626.0,rl139167233,tt0360139
In America,2004.0,15539656.0,rl2975565313,tt0298845
The Cookout,2004.0,11814019.0,rl1062045185,tt0380277
Surviving Christmas,2004.0,11663156.0,rl3631384065,tt0252028
Super Size Me,2004.0,11536423.0,rl4151477761,tt0390521
The Life Aquatic with Steve Zissou,2004.0,24020403.0,rl3026093569,tt0362270
Girl with a Pearl Earring,2004.0,11670971.0,rl106202625,tt0335119
21 Grams,2004.0,16290476.0,rl1547798017,tt0315733
Raise Your Voice,2004.0,10411980.0,rl3781854721,tt0361696
The Perfect Score,2004.0,10391003.0,rl1885898241,tt0314498
Space Station 3D,2004.0,93383953.0,rl3866134017,tt0290296
House of Sand and Fog,2004.0,13040288.0,rl1280869889,tt0315983
What the #$*! Do We (K)now!?,2004.0,10942306.0,rl3765995009,tt0399877
Bugs!,2004.0,19063544.0,rl2638841345,tt0337587
Sleepover,2004.0,9436390.0,rl3362883073,tt0368975
Superbabies: Baby Geniuses 2,2004.0,9219388.0,rl88442369,tt0270846
First Daughter,2004.0,9055921.0,rl4183000577,tt0361620
Saved!,2004.0,8940582.0,rl2591000065,tt0332375
The Haunted Mansion,2004.0,75847266.0,rl2690024961,tt0338094
Suspect Zero,2004.0,8725813.0,rl3614606849,tt0324127
Connie and Carla,2004.0,8085771.0,rl3880420865,tt0345074
Bad Santa,2004.0,60060328.0,rl1078298113,tt0307987
Stuck on You,2004.0,33832741.0,rl1215464961,tt0338466
The Cooler,2004.0,8291572.0,rl827164161,tt0318374
Thunderbirds,2004.0,6880917.0,rl2591327745,tt0167456
Woman Thou Art Loosed,2004.0,6879730.0,rl695895553,tt0399901
Maria Full of Grace,2004.0,6529624.0,rl1717798401,tt0390221
Teacher's Pet,2004.0,6491969.0,rl2406843905,tt0350194
The Big Bounce,2004.0,6489476.0,rl575112705,tt0315824
Kinsey,2004.0,10254979.0,rl2841413121,tt0362269
The Triplets of Belleville,2004.0,7007149.0,rl2255980033,tt0286244
Against the Ropes,2004.0,5884190.0,rl2923464193,tt0312329
Elf,2004.0,173398518.0,rl1263633921,tt0319343
Before Sunset,2004.0,5820649.0,rl1514440193,tt0381681
The Clearing,2004.0,5763875.0,rl692749825,tt0331952
Never Die Alone,2004.0,5645298.0,rl3647243777,tt0354766
The Young Black Stallion,2004.0,6751389.0,rl4051338753,tt0318850
Club Dread,2004.0,5001708.0,rl88770049,tt0331953
Birth,2004.0,5095038.0,rl1095206401,tt0337876
Touching the Void,2004.0,4593598.0,rl1937212929,tt0379557
Spartan,2004.0,4434432.0,rl3564144129,tt0360009
Love Don't Cost a Thing,2004.0,21924226.0,rl3496052225,tt0337592
A Day Without a Mexican,2004.0,4179890.0,rl1330415105,tt0377744
Good Bye Lenin!,2004.0,4064200.0,rl4115957249,tt0301357
The Fog of War,2004.0,4198566.0,rl240289281,tt0317910
Camping sauvage,2004.0,3894585.0,rl340297217,tt0389831
The Door in the Floor,2004.0,3854624.0,rl357467649,tt0348593
Benji: Off the Leash!,2004.0,3817362.0,rl2923726337,tt0315273
House of Flying Daggers,2004.0,11050094.0,rl1398310401,tt0385004
Being Julia,2004.0,7739049.0,rl1262781953,tt0340012
City of God,2004.0,7564459.0,rl3695937025,tt0317248
Love Actually,2004.0,59696144.0,rl3798042113,tt0314331
The Cat in the Hat,2004.0,101149285.0,rl2303231489,tt0312528
Honey,2004.0,30308417.0,rl945325569,tt0322589
Clifford's Really Big Movie,2004.0,2922354.0,rl592086529,tt0398872
Veer Zaara,2004.0,2938532.0,rl2121893377,tt0420332
Star Wars: Episode III - Revenge of the Sith,2005.0,380270577.0,rl2943583745,tt0121766
Harry Potter and the Goblet of Fire,2005.0,290013036.0,rl1466664449,tt0330373
War of the Worlds,2005.0,234280354.0,rl544769537,tt0407304
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005.0,291710957.0,rl2623833601,tt0363771
Wedding Crashers,2005.0,209255921.0,rl1282967041,tt0396269
Charlie and the Chocolate Factory,2005.0,206459076.0,rl659260929,tt0367594
Batman Begins,2005.0,205343774.0,rl3510994433,tt0372784
Madagascar,2005.0,193595521.0,rl1398834689,tt0351283
Mr. & Mrs. Smith,2005.0,186336279.0,rl2238023169,tt0356910
Hitch,2005.0,179495555.0,rl2606335489,tt0386588
King Kong,2005.0,218080025.0,rl1331463681,tt0360717
The Longest Yard,2005.0,158119460.0,rl1298236929,tt0398165
Fantastic Four,2005.0,154696080.0,rl3662710273,tt0120667
Meet the Fockers,2005.0,279261160.0,rl862094849,tt0290002
Chicken Little,2005.0,135386665.0,rl1615562241,tt0371606
Robots,2005.0,128200012.0,rl1231848961,tt0358082
The Pacifier,2005.0,113086868.0,rl1416201729,tt0395699
The 40-Year-Old Virgin,2005.0,109449237.0,rl4165043713,tt0405422
Million Dollar Baby,2005.0,100492203.0,rl2288158209,tt0405159
Walk the Line,2005.0,119519402.0,rl3665397249,tt0358273
Flightplan,2005.0,89707299.0,rl877823489,tt0408790
Saw II,2005.0,87039965.0,rl2322564609,tt0432348
Monster-in-Law,2005.0,82931301.0,rl1885701633,tt0369735
Are We There Yet?,2005.0,82674398.0,rl1145210369,tt0368578
The Dukes of Hazzard,2005.0,80270227.0,rl3947791873,tt0377818
The Aviator,2005.0,102610330.0,rl742753793,tt0338751
March of the Penguins,2005.0,77437223.0,rl1818461697,tt0428803
The Ring Two,2005.0,76231249.0,rl493651457,tt0377109
Constantine,2005.0,75976178.0,rl3511322113,tt0360486
The Exorcism of Emily Rose,2005.0,75072454.0,rl1548781057,tt0404032
Four Brothers,2005.0,74494381.0,rl2941421057,tt0430105
Sin City,2005.0,74103820.0,rl3027338753,tt0401792
The Interpreter,2005.0,72708161.0,rl693798401,tt0373926
Guess Who,2005.0,68915888.0,rl2404877825,tt0372237
Sahara,2005.0,68671925.0,rl2121238017,tt0318649
Coach Carter,2005.0,67264877.0,rl2118813185,tt0393162
Herbie Fully Loaded,2005.0,66023816.0,rl358188545,tt0400497
The Amityville Horror,2005.0,65233369.0,rl2185463297,tt0384806
Sky High,2005.0,63946815.0,rl4017194497,tt0405325
Bewitched,2005.0,63313159.0,rl3510928897,tt0374536
Jarhead,2005.0,62658220.0,rl3646588417,tt0418763
Cinderella Man,2005.0,61649911.0,rl4182476289,tt0352248
Red Eye,2005.0,57891803.0,rl1869448705,tt0421239
White Noise,2005.0,56386759.0,rl209421825,tt0375210
Be Cool,2005.0,56046979.0,rl2101642753,tt0377471
Wallace & Gromit: The Curse of the Were-Rabbit,2005.0,56110897.0,rl3782837761,tt0312004
Fun with Dick and Jane,2005.0,110332737.0,rl1985316353,tt0369441
Crash,2005.0,54580300.0,rl1817019905,tt0375679
Corpse Bride,2005.0,53359111.0,rl458065409,tt0121164
Kicking & Screaming,2005.0,52842724.0,rl140281345,tt0384642
Hide and Seek,2005.0,51100486.0,rl1532593665,tt0382077
The Hitchhiker's Guide to the Galaxy,2005.0,51085416.0,rl2656667137,tt0371724
Sideways,2005.0,71503593.0,rl1785824769,tt0375063
Diary of a Mad Black Woman,2005.0,50633099.0,rl1214285313,tt0422093
"Yours, Mine & Ours",2005.0,53412862.0,rl3933898241,tt0443295
Racing Stripes,2005.0,49772522.0,rl2372568577,tt0376105
Miss Congeniality 2: Armed & Fabulous,2005.0,48478006.0,rl3865216513,tt0385307
Just Like Heaven,2005.0,48318130.0,rl4217210369,tt0425123
The Skeleton Key,2005.0,47907715.0,rl4218521089,tt0397101
Kingdom of Heaven,2005.0,47398413.0,rl1448904193,tt0320661
Boogeyman,2005.0,46752382.0,rl1078363649,tt0357507
Cheaper by the Dozen 2,2005.0,82571173.0,rl256607745,tt0452598
In Good Company,2005.0,45806659.0,rl91588097,tt0385267
The Legend of Zorro,2005.0,46464023.0,rl696092161,tt0386140
Must Love Dogs,2005.0,43894863.0,rl627344897,tt0417001
Transporter 2,2005.0,43095856.0,rl2910291457,tt0388482
Fever Pitch,2005.0,42071069.0,rl1632863745,tt0332047
The Family Stone,2005.0,60062868.0,rl4082140673,tt0356680
The Adventures of Sharkboy and Lavagirl 3-D,2005.0,39177684.0,rl3916334593,tt0424774
The Sisterhood of the Traveling Pants,2005.0,39053061.0,rl2322695681,tt0403508
The Phantom of the Opera,2005.0,51268815.0,rl1214809601,tt0293508
The Brothers Grimm,2005.0,37916267.0,rl1414104577,tt0355295
Beauty Shop,2005.0,36351350.0,rl172262913,tt0388500
Syriana,2005.0,50824620.0,rl108365313,tt0365737
The Island,2005.0,35818913.0,rl1314555393,tt0399201
Derailed,2005.0,36024076.0,rl273647105,tt0398017
Hostage,2005.0,34639939.0,rl291014145,tt0340163
A Series of Unfortunate Events,2005.0,118634549.0,rl358516225,tt0339291
The Constant Gardener,2005.0,33579797.0,rl3544876545,tt0387131
Pride & Prejudice,2005.0,38405088.0,rl2389411329,tt0414387
Bad News Bears,2005.0,32868349.0,rl1279624705,tt0408524
In Her Shoes,2005.0,32880591.0,rl4099638785,tt0388125
Because of Winn-Dixie,2005.0,32647042.0,rl2541454849,tt0317132
Dreamer,2005.0,32751093.0,rl3142485505,tt0418647
Stealth,2005.0,32116746.0,rl4235429377,tt0382992
House of Wax,2005.0,32064800.0,rl1515750913,tt0397065
The Wedding Date,2005.0,31726995.0,rl1299744257,tt0372532
Just Friends,2005.0,32619671.0,rl2271053313,tt0433400
A History of Violence,2005.0,31504633.0,rl2556003841,tt0399146
Get Rich or Die Tryin',2005.0,30985352.0,rl4149577217,tt0430308
The Fog,2005.0,29550869.0,rl223512065,tt0432291
Rent,2005.0,29077547.0,rl2557314561,tt0294870
Doom,2005.0,28212337.0,rl307136001,tt0419706
Zathura: A Space Adventure,2005.0,29258869.0,rl3715794433,tt0406375
Finding Neverland,2005.0,51680613.0,rl2740160001,tt0308644
xXx: State of the Union,2005.0,26873932.0,rl1467647489,tt0329774
Elizabethtown,2005.0,26850426.0,rl1095861761,tt0368709
Serenity,2005.0,25514517.0,rl1567524353,tt0379786
Dark Water2005 Re-release,2005.0,25473352.0,rl2068612609,tt0382628
Memoirs of a Geisha,2005.0,57490508.0,rl509773313,tt0397535
Ocean's Twelve,2005.0,125544280.0,rl426149377,tt0349903
Æon Flux,2005.0,25874337.0,rl1212188161,tt0402022
Rumor Has It...,2005.0,43000262.0,rl3228337665,tt0398375
Unleashed,2005.0,24537621.0,rl3715532289,tt0342258
Elektra,2005.0,24409722.0,rl1582401025,tt0357277
Ice Princess,2005.0,24402491.0,rl828081665,tt0396652
Lord of War,2005.0,24149632.0,rl2908849665,tt0399295
"Good Night, and Good Luck.",2005.0,31558003.0,rl3545531905,tt0433383
Hotel Rwanda,2005.0,23530892.0,rl240682497,tt0395169
Two for the Money,2005.0,22991379.0,rl1685489153,tt0417217
National Treasure,2005.0,173008894.0,rl2321843713,tt0368891
Prime,2005.0,22827153.0,rl2255193601,tt0387514
Deuce Bigalow: European Gigolo,2005.0,22400154.0,rl1750042113,tt0367652
Hustle & Flow,2005.0,22202809.0,rl3680011777,tt0410097
Fat Albert,2005.0,48116322.0,rl542344705,tt0396592
A Lot Like Love,2005.0,21845719.0,rl4183918081,tt0391304
Land of the Dead,2005.0,20700082.0,rl2103412225,tt0418819
Assault on Precinct 13,2005.0,20040895.0,rl4047668737,tt0398712
Man of the House,2005.0,19699706.0,rl1063486977,tt0331933
Valiant,2005.0,19478106.0,rl444171777,tt0361089
Cursed,2005.0,19297522.0,rl3897394689,tt0257516
The Upside of Anger,2005.0,18761993.0,rl981042689,tt0365885
Into the Blue,2005.0,18801234.0,rl341476865,tt0378109
North Country,2005.0,18337722.0,rl1061848577,tt0395972
Pooh's Heffalump Movie,2005.0,18098433.0,rl3478554113,tt0407121
Roll Bounce,2005.0,17380866.0,rl2943124993,tt0403455
The Ringer,2005.0,35428675.0,rl510428673,tt0267891
Kung Fu Hustle,2005.0,17108591.0,rl3495724545,tt0373074
The Devil's Rejects,2005.0,17044981.0,rl1347388929,tt0395584
Son of the Mask,2005.0,17018422.0,rl2792392193,tt0362165
Rebound,2005.0,16809014.0,rl258835969,tt0376108
The Perfect Man,2005.0,16535005.0,rl2104002049,tt0380623
Spanglish,2005.0,42726869.0,rl3648030209,tt0371246
Waiting...,2005.0,16124543.0,rl4286154241,tt0348333
The Gospel,2005.0,15778152.0,rl1012368897,tt0451069
The Greatest Game Ever Played,2005.0,15337393.0,rl1784120833,tt0388980
The Cave,2005.0,15007991.0,rl4199056897,tt0402901
Broken Flowers,2005.0,13744960.0,rl3663365633,tt0412019
The Honeymooners,2005.0,12843849.0,rl995657217,tt0373908
The Life Aquatic with Steve Zissou,2005.0,24020403.0,rl3026093569,tt0362270
The Incredibles,2005.0,261441092.0,rl2807793153,tt0317705
The Weather Man,2005.0,12482775.0,rl1433961985,tt0384680
Brokeback Mountain,2005.0,83043761.0,rl1833534977,tt0388795
Munich,2005.0,47403685.0,rl3362096641,tt0408306
Capote,2005.0,28750530.0,rl2118682113,tt0379725
Lords of Dogtown,2005.0,11273517.0,rl2925626881,tt0355702
The Polar Express,2005.0,162775358.0,rl292259329,tt0338348
Wolf Creek,2005.0,16188180.0,rl3363538433,tt0416315
In the Mix,2005.0,10223896.0,rl3545138689,tt0426615
Domino,2005.0,10169202.0,rl927892993,tt0421054
The Great Raid,2005.0,10167373.0,rl1649903105,tt0326905
Shopgirl,2005.0,10284523.0,rl544310785,tt0338427
Cry Wolf,2005.0,10047674.0,rl2152564225,tt0384286
The Polar Express2005 IMAX Release,2005.0,10900597.0,rl309036545,tt0338348
Darkness,2005.0,22163442.0,rl5015041,tt0273517
The Producers,2005.0,19398532.0,rl3328935425,tt0395251
The Ice Harvest,2005.0,9016782.0,rl995853825,tt0400525
An Unfinished Life,2005.0,8586392.0,rl3933636097,tt0350261
The Man,2005.0,8330720.0,rl3730867713,tt0399327
Closer,2005.0,33987757.0,rl373982721,tt0376541
Mad Hot Ballroom,2005.0,8117961.0,rl3210774017,tt0438205
Aliens of the Deep,2005.0,8968684.0,rl3242231297,tt0417415
Proof,2005.0,7535331.0,rl711624193,tt0377107
House of Flying Daggers,2005.0,11050094.0,rl1398310401,tt0385004
Space Station 3D,2005.0,93383953.0,rl3866134017,tt0290296
Ladies in Lavender,2005.0,6765081.0,rl1063224833,tt0377084
Bride & Prejudice,2005.0,6605592.0,rl491357697,tt0361411
Millions,2005.0,6584159.0,rl2321712641,tt0366777
Flight of the Phoenix,2005.0,21009180.0,rl861046273,tt0377062
The Aristocrats,2005.0,6377461.0,rl3091367425,tt0436078
The Jacket,2005.0,6303762.0,rl2220525057,tt0366627
Magnificent Desolation: Walking on the Moon,2005.0,34137524.0,rl2791343617,tt0401623
Underclassman,2005.0,5655459.0,rl2809562625,tt0373416
Blade: Trinity,2005.0,52411906.0,rl2168948225,tt0359013
Downfall,2005.0,5509040.0,rl2001634817,tt0363163
Beyond the Sea,2005.0,6318709.0,rl3326379521,tt0363473
